average_precision,brier,cv_average_precision,cv_brier,cv_f1,cv_precision,cv_recall,f1,metric,precision,recall,threshold
0.7094428192268124,0.26426595393350505,,,,,,0.845360824742268,ngram,0.7321428571428571,1.0,0.5
0.7094428192268123,0.1961250876225762,0.7267653416356594,0.19616013893429146,0.8453166815343444,0.7320855614973263,1.0,0.845360824742268,combined,0.7321428571428571,1.0,0.5
